,Unnamed: 0,Joke,category,Rating
1278,9452.0,How can you use a banana as a compass? Place a banana on the Berlin Wall. East is where a bite has been taken out of it.,News / Politics,0.6541825313703157
1280,7733.0,The GOP Congress will re-introduce drilling for oil in the Arctic. Republicans say the environmental effect is minimal; a study shows caribou do not make campaign contributions.,News / Politics,0.75
1349,3163.0,"President Bush looks up from his desk in the Oval Office to see one of his aides nervously approaching him. ""What is it now?"" sighs the president. ""It's this abortion bill,"" replies the aide. ""What do you want to do about it?"" ""Go ahead and pay it,"" says the president.",News / Politics,0.5875294021945447
1333,9784.0,Is anybody STILL ALIVE ON WOCKA?????? I KNOW THIS ISNT A JOKE BUT THIS WAY THE ONLY WAY TO GET YOUR ATTENTION! HELLOOOO.... WAS THAT AN ECHO ECHO ECHO?,News / Politics,0.85065
1269,5276.0,"What did Dick Cheney say before he shot his hunting companion? Ready, Fire, Aim!",News / Politics,0.5317651626033708
1314,9643.0,To sum up the Russians' experience with political leaders thus far: Lenin showed how a country can be ruled; Stalin showed how a country should be ruled; Khrushchev showed that a moron can rule a country; Brezhnev showed that not just any moron can rule a country.,News / Politics,0.4643195472787134
1359,7837.0,"Rhett Jacobs, Democratic candidate for the South Carolina House and a man who listed ""education"" as his top priority, submitted a required campaign disclosure form in October, handwritten, on which he detailed expenses for ""filling fee,"" ""campain work"" and ""litature.""",News / Politics,0.7803426241490989
1353,7678.0,"Does anyone know why I have nightmares? Because the last man that had a ""dream"" got shot.",News / Politics,0.6506521041446831
1304,3506.0,"Rising gas prices have caused the following event: The wife comes home and says, ""It's been a tough week. I want you to take me someplace expensive tonight."" The husband promptly takes her to the nearest Gas Station.",News / Politics,0.668759014802426
1357,4359.0,Politians are like constipated people-they're full of shit.,News / Politics,0.5826920601733029
1371,9667.0,"Stalin's ghost appears to Putin in a dream, and Putin asks for his help running the country. Stalin says, ""Round up and shoot all the democrats, and then paint the inside of the Kremlin blue."" ""Why blue?"" Putin asks. ""Ha!"" says Stalin. ""I knew you wouldn't ask me about the first part.""",News / Politics,0.685324003896676
1281,5946.0,"Many of the trees and rainforests are being cut down. So in effort the B.H.O.A. made a slogan, Save a tree Burn a bush Bush as in former president",News / Politics,0.7364174282566645
1361,3861.0,"Did you hear that in response to President Bill Clinton's habit of dropping in on the local McDonalds, the McDonald's national management has announced a commemorative double cheeseburger, the McClinton? Of course, when you get it, the price has doubled, you never get the fries you were originally promised, and it's got half the meat.",News / Politics,0.8403
214,649.0,"""Boss, I've got to have a raise,"" the salesman said to his sales manager. ""There are three other companies after me.""""Is that a fact?"" the manager asked. ""What other companies are after you?""""The electric company, the phone company, and the gas company.""",Office Jokes,0.9
215,2253.0,"An old guy goes to the doctor and gets some tests done. The doctor comes back from checking the results and says, ""I have some bad news. You have cancer and you have Alzheimer's."" The old man replies ""Oh thank god I don't have cancer!""",Old Age,0.4
1548,8815.0,The government has recently issued a statement saying that 18.9 percent of all statistics are false.,One Liners,0.6579640769399703
1588,5180.0,Is that a mirror in your jeans? Because I can see myself in them.,One Liners,0.7398557576118037
1440,3777.0,It's impossible to be a participant in the march of time and not get a few blisters.,One Liners,0.6543117505265399
1373,1126.0,Poise: the ability to continue speaking fluently while the other fellow is picking up the cheque.,One Liners,0.82955
1526,7452.0,"How do you make the number 1 disappear? Add a ""g"" to it and it's ""gone""",One Liners,0.614069177645864
1579,8205.0,I don't want any yes-men around me. I want everybody to tell me the truth even if it costs them their jobs. Sam Goldwyn.,One Liners,0.7410628168364521
1428,8402.0,Just when you are finally happy with your life and eveything going on in your life.... You get married and ruin it!,One Liners,0.724825
1534,4888.0,"From a brunette's point of view: Blondes may have more fun but hey, at least we can read!",One Liners,0.844875
1476,5884.0,Q: What's a pick up line in a gay bar?? A: Would you like me to push your stool in?,One Liners,0.7835162081718445
1563,6150.0,"""Doctor, please, I have a problem pronouncing Ts, Fs and Hs!"" ""Well then, you can't say fairer than that.""",One Liners,0.812025
1481,5668.0,"I'm so old, I woke up the other morning and thought I had an erection. I was really happy until I realized it was just a leg cramp!",One Liners,0.885
1490,1303.0,"There are three kinds of people in this world, those who can count, and those who can not!",One Liners,0.6977140890900045
1597,2504.0,Every day I beat my own previous record for number of consecutive days I've stayed alive.,One Liners,0.8601
1389,3301.0,What's the hardest part of skydiving? The ground!,One Liners,0.6807580448687076
1562,4811.0,"1. I used to eat a lot of natural foods until I learned that most people die from natural causes. 2. Health nuts are going to feel stupid someday, lying in hospitals dying of nothing.",One Liners,0.43735361780996895
1443,3887.0,"What did the tornado say to the pecan tree? ""Hold onto your nuts, this is not your average blow job!"" What has four hands and eats aunts? Two uncles. What do you get when you cross an onion with a donkey? Usually an onion with long ears, but sometime you get a piece of ass that will make your eyes water.",One Liners,0.47743257422726604
1492,2500.0,"If flying is so safe, why do they call the airport the terminal?",One Liners,0.894425
1576,4284.0,Did you hear about the two peanuts who got mugged on their walk down the street? They were assaulted,One Liners,0.519301897124201
1538,821.0,"Famous Last Words: ""The gun isn't loaded, ok?"" ""Yes, I double checked."" ""This fuse should give us plenty of time."" ""I don't think he has a gun."" ""This is a very safe neighborhood!"" ""I am 100% sure of the blast radius.""",One Liners,0.8811
1585,4286.0,I'm a schizophrenic and so am I.,One Liners,0.6561143787112087
1405,4476.0,"I used to be schizophrenic, but now we're just fine",One Liners,0.8240000000000001
1413,2707.0,Interchangeable parts aren't.,One Liners,0.75
1573,3249.0,What do you get when you mix cigarettes in hot water? A soggy butt.,One Liners,0.6531144690176006
1530,6338.0,"You know you're screwed when you fall in love with a woman you see at the mall, then realize that she is your sister.",One Liners,0.712828966602683
1525,2735.0,"Why are Democrats better than Republicans in bed? You've never heard of getting a good piece of elephant, have you?",One Liners,0.932975
1537,2506.0,Isn't having a smoking section in a restaurant like having a peeing section in a swimming pool?,One Liners,0.7424969076478853
1505,2538.0,"A brunette said, ""I was worried that my mechanic might try to rip me off. I was relieved when he told me all I needed was turn signal fluid.""",One Liners,0.775675
1504,5990.0,What do you call a one-eyed dinosaur? Dyouthinkhesaurus,One Liners,0.6524848982109688
1388,6192.0,What is the fastest way to double your money? By folding it in half,One Liners,0.7224508618004619
1517,8163.0,"People always say that hard work never killed anybody. Oh yeah? When's the last time ya ever heard of anyone who ""rested to death?""",One Liners,0.8277245926843957
1590,2068.0,"Just think, if it weren't for marriage, men would go through life thinking they had no faults at all.",One Liners,0.4895549954651156
1467,2032.0,"There was a young hooker named Gail whose price was tattooed on her tail. And on her behind, for the sake of the blind, was the same information in Braille.",One Liners,0.5528346076687798
1541,761.0,"Overheard at an exhibit in the science museum: ""It says here that oxygen was discovered over two hundred years ago."" ""Wow! What did people breathe before that?""",One Liners,0.75
1516,7791.0,Any wire cut to length will be too short.,One Liners,0.5868013186457567
1410,9278.0,What do Michael Jackson and Speed Racer have in common? They both have a monkey and a small boy in their trunk.,One Liners,0.6740713234292343
217,3536.0,Great for those Email Signatures,One Liners,0.4
1477,1313.0,"Be nice to your kids, they'll choose your nursing home.",One Liners,0.855375
1435,5595.0,"Is your dad a baker? Because those buns are lookin' good! I lost my phone number, can I have yours?",One Liners,0.7436606122391531
1554,7836.0,"I think that's how Chicago got started. A bunch of people in New York said, ""Gee, I'm enjoying the crime and the poverty, but it just isn't cold enough. Let's go west.""",One Liners,0.6759999999999999
1545,7755.0,"I knocked several times, but you weren't in. - Opportunity",One Liners,0.5369018308459781
1384,4882.0,rudeness - someone who keeps talking while your are trying to interrupt.,One Liners,0.5003301846330636
1396,8732.0,"When you're right, no one remembers. When you're wrong, no one forgets.",One Liners,0.5016122586537153
1546,556.0,Then there was the model who sat on a broken bottle and cut a good figure.,One Liners,0.5706609049019055
1469,9209.0,Why can't you go to the bathroom at a Beatles concert? There's no John.,One Liners,0.5789474700102581
1470,326.0,Those who live by the sword get shot by those who don't.,One Liners,0.651295826403657
1515,2531.0,Not to worry: the man who fell into an upholstery machine is fully recovered.,One Liners,0.8352999999999999
1427,3115.0,Q: What did baby corn say to mama corn? A: Where's pop corn?,One Liners,0.6878004004713147
1450,5241.0,"Normal people believe that ""If it ain't broke, don't fix it."" Engineers believe that ""If it ain't broke, it doesn't have enough features yet""",One Liners,0.7919585572726326
1447,4426.0,"Here's a lighted dynamite stick, please hold it until I get back.",One Liners,0.8647
1561,3873.0,"If it weren't for electricity, we'd all be watching television by candlelight. - George Gobel",One Liners,0.75
1489,2430.0,Health is merely the slowest possible rate at which one can die.,One Liners,0.5163634448532015
1387,9439.0,where one places dirty dishes (in the sink),One Liners,0.5403415810748469
1531,2509.0,"Every time I walk into a singles bar I can hear Mom's wise words: ""Don't pick that up, you don't know where it's been!""",One Liners,0.881375
1378,2512.0,Life is full of uncertainties...or could I be wrong about that?,One Liners,0.5316712277823128
1491,416.0,I don't exercise because it makes the ice jump right out of my glass.,One Liners,0.75
1658,9011.0,Did you hear about the gay guy that put a Nicotine patch on his penis? He's down to three butts a day!,Other / Misc,0.6510620036104229
