,Joke,Rating,category,Mood
755,"In the GDR, at traffic hubs and in front of supermarkets there are ""banana machines"". You stick a banana in and five Ostmarks come out!",0.6577680353191682,News / Politics,hate
756,Buck Fush,0.733125160774216,News / Politics,fun
757,"Reporters asked Dan Quayle what he thought of Roe v. Wade? His response: ""Two alternate ways to cross the Potomac.""",0.6743186963256449,News / Politics,neutral
758,Why don't politicians ever consider being gynocologists? They would have to deal with too much Bush every day!,0.6841883720015176,News / Politics,hate
759,"-How do you deal with mice in the Kremlin? -Put up a sign saying ""collective farm"". Then half the mice will starve and the others will run away.",0.5740586654772982,News / Politics,hate
760,What do you get when you cross a chicken with a monkey? George W. Bush,0.6566592193907127,News / Politics,surprise
761,"A few decades from now, George Bush will die (everyone dies eventually). He goes up to Heaven where he sees a bunch of clocks, and he asks God what the clocks do. ""These clocks go forward one minute each time the person tells a lie."" Bush looks for his clock. ""Where's mine?"" ""Oh, that one? I use that as a ceiling fan."" ""WHAT?""",0.7442608925195411,News / Politics,worry
762,"At last. A bumper sticker for both parties. FINALLY, Someone has come out with a 100% bipartisan political bumper sticker. This hot selling bumper sticker comes from the great state of New York! ""RUN HILLARY RUN"" Democrats put it on the rear bumper. Republicans put it on the front bumper.",0.948975,News / Politics,happiness
763,"Why was Khrushchev deseated? Because of the Seven ""C""s: Cult of personality, Communism, China, Cuban Crisis, Corn, and Cuzka's mother.",0.4958623693400062,News / Politics,hate
764,"""What is the main difference of succession under tsarist regime and under socialism?"" ""Under tsarist regime the power transferred from father to a son, and under socialism - from one grandfather to another.""",0.7132119747682475,News / Politics,worry
765,"Four teenagers were arrested in the parking lot of a large mall in Lakeland, Fla. just before Christmas. In an attempt to steal an automobile at random, they tried to break into a police van containing three officers on a stakeout.",0.4653648137738928,News / Politics,worry
766,"""Have you heard it? Brezhnev died!"" / ""What happened, heart attack?"" / ""No, short-circuit of eyebrows.""",0.6518673556623981,News / Politics,surprise
767,What is Bill's definition of safe sex? When Hillary is out of town.,0.8601,News / Politics,surprise
768,Hw does Battery reproduce? Bi pluging it into Boodler's Giant ass!,0.6038,News / Politics,hate
769,Why did President George W. Bush go into a gorilla's nest in the jungle? To be with his family!,0.6558284291531891,News / Politics,surprise
770,what George W. bush thinks during his cabinet meetings. Hmmm...what does the w stand for? Wait... there isn't even a cabinet in here!,0.6535529115353711,News / Politics,surprise
771,How can you use a banana as a compass? Place a banana on the Berlin Wall. East is where a bite has been taken out of it.,0.6541825313703157,News / Politics,surprise
772,The GOP Congress will re-introduce drilling for oil in the Arctic. Republicans say the environmental effect is minimal; a study shows caribou do not make campaign contributions.,0.75,News / Politics,worry
773,"President Bush looks up from his desk in the Oval Office to see one of his aides nervously approaching him. ""What is it now?"" sighs the president. ""It's this abortion bill,"" replies the aide. ""What do you want to do about it?"" ""Go ahead and pay it,"" says the president.",0.5875294021945447,News / Politics,worry
774,Is anybody STILL ALIVE ON WOCKA?????? I KNOW THIS ISNT A JOKE BUT THIS WAY THE ONLY WAY TO GET YOUR ATTENTION! HELLOOOO.... WAS THAT AN ECHO ECHO ECHO?,0.85065,News / Politics,surprise
775,"What did Dick Cheney say before he shot his hunting companion? Ready, Fire, Aim!",0.5317651626033708,News / Politics,surprise
776,To sum up the Russians' experience with political leaders thus far: Lenin showed how a country can be ruled; Stalin showed how a country should be ruled; Khrushchev showed that a moron can rule a country; Brezhnev showed that not just any moron can rule a country.,0.4643195472787134,News / Politics,enthusiasm
777,"Rhett Jacobs, Democratic candidate for the South Carolina House and a man who listed ""education"" as his top priority, submitted a required campaign disclosure form in October, handwritten, on which he detailed expenses for ""filling fee,"" ""campain work"" and ""litature.""",0.7803426241490989,News / Politics,neutral
778,"Does anyone know why I have nightmares? Because the last man that had a ""dream"" got shot.",0.6506521041446831,News / Politics,worry
779,"Rising gas prices have caused the following event: The wife comes home and says, ""It's been a tough week. I want you to take me someplace expensive tonight."" The husband promptly takes her to the nearest Gas Station.",0.668759014802426,News / Politics,hate
780,Politians are like constipated people-they're full of shit.,0.5826920601733029,News / Politics,hate
781,"Stalin's ghost appears to Putin in a dream, and Putin asks for his help running the country. Stalin says, ""Round up and shoot all the democrats, and then paint the inside of the Kremlin blue."" ""Why blue?"" Putin asks. ""Ha!"" says Stalin. ""I knew you wouldn't ask me about the first part.""",0.685324003896676,News / Politics,happiness
782,"Many of the trees and rainforests are being cut down. So in effort the B.H.O.A. made a slogan, Save a tree Burn a bush Bush as in former president",0.7364174282566645,News / Politics,hate
783,"Did you hear that in response to President Bill Clinton's habit of dropping in on the local McDonalds, the McDonald's national management has announced a commemorative double cheeseburger, the McClinton? Of course, when you get it, the price has doubled, you never get the fries you were originally promised, and it's got half the meat.",0.8403,News / Politics,surprise
784,"""Boss, I've got to have a raise,"" the salesman said to his sales manager. ""There are three other companies after me.""""Is that a fact?"" the manager asked. ""What other companies are after you?""""The electric company, the phone company, and the gas company.""",0.9,Office Jokes,surprise
785,"An old guy goes to the doctor and gets some tests done. The doctor comes back from checking the results and says, ""I have some bad news. You have cancer and you have Alzheimer's."" The old man replies ""Oh thank god I don't have cancer!""",0.4,Old Age,worry
786,The government has recently issued a statement saying that 18.9 percent of all statistics are false.,0.6579640769399703,One Liners,worry
787,Is that a mirror in your jeans? Because I can see myself in them.,0.7398557576118037,One Liners,fun
788,It's impossible to be a participant in the march of time and not get a few blisters.,0.6543117505265399,One Liners,neutral
789,Poise: the ability to continue speaking fluently while the other fellow is picking up the cheque.,0.82955,One Liners,relief
790,"How do you make the number 1 disappear? Add a ""g"" to it and it's ""gone""",0.614069177645864,One Liners,neutral
791,I don't want any yes-men around me. I want everybody to tell me the truth even if it costs them their jobs. Sam Goldwyn.,0.7410628168364521,One Liners,enthusiasm
792,Just when you are finally happy with your life and eveything going on in your life.... You get married and ruin it!,0.724825,One Liners,hate
793,"From a brunette's point of view: Blondes may have more fun but hey, at least we can read!",0.844875,One Liners,enthusiasm
794,Q: What's a pick up line in a gay bar?? A: Would you like me to push your stool in?,0.7835162081718445,One Liners,enthusiasm
795,"""Doctor, please, I have a problem pronouncing Ts, Fs and Hs!"" ""Well then, you can't say fairer than that.""",0.812025,One Liners,surprise
796,"I'm so old, I woke up the other morning and thought I had an erection. I was really happy until I realized it was just a leg cramp!",0.885,One Liners,happiness
797,"There are three kinds of people in this world, those who can count, and those who can not!",0.6977140890900045,One Liners,neutral
798,Every day I beat my own previous record for number of consecutive days I've stayed alive.,0.8601,One Liners,relief
799,What's the hardest part of skydiving? The ground!,0.6807580448687076,One Liners,enthusiasm
800,"1. I used to eat a lot of natural foods until I learned that most people die from natural causes. 2. Health nuts are going to feel stupid someday, lying in hospitals dying of nothing.",0.4373536178099689,One Liners,worry
801,"What did the tornado say to the pecan tree? ""Hold onto your nuts, this is not your average blow job!"" What has four hands and eats aunts? Two uncles. What do you get when you cross an onion with a donkey? Usually an onion with long ears, but sometime you get a piece of ass that will make your eyes water.",0.477432574227266,One Liners,surprise
802,"If flying is so safe, why do they call the airport the terminal?",0.894425,One Liners,surprise
803,Did you hear about the two peanuts who got mugged on their walk down the street? They were assaulted,0.519301897124201,One Liners,surprise
804,"Famous Last Words: ""The gun isn't loaded, ok?"" ""Yes, I double checked."" ""This fuse should give us plenty of time."" ""I don't think he has a gun."" ""This is a very safe neighborhood!"" ""I am 100% sure of the blast radius.""",0.8811,One Liners,relief
805,I'm a schizophrenic and so am I.,0.6561143787112087,One Liners,sadness
806,"I used to be schizophrenic, but now we're just fine",0.8240000000000001,One Liners,relief
807,Interchangeable parts aren't.,0.75,One Liners,neutral
808,What do you get when you mix cigarettes in hot water? A soggy butt.,0.6531144690176006,One Liners,hate
809,"You know you're screwed when you fall in love with a woman you see at the mall, then realize that she is your sister.",0.712828966602683,One Liners,sadness
810,"Why are Democrats better than Republicans in bed? You've never heard of getting a good piece of elephant, have you?",0.932975,One Liners,surprise
811,Isn't having a smoking section in a restaurant like having a peeing section in a swimming pool?,0.7424969076478853,One Liners,surprise
812,"A brunette said, ""I was worried that my mechanic might try to rip me off. I was relieved when he told me all I needed was turn signal fluid.""",0.775675,One Liners,surprise
